timestamp,open,high,low,close,volume,RSI,MACD,HL_Volatility,Body,Volume_Change,Cluster,Sentiment
2024-07-04,60208.57,60498.19,56771.0,57050.01,54568.77276,0.012897091152624052,0.1409770800405884,0.23818746774537508,0.29954750798659435,0.2976237096738642,,
2024-07-05,57050.02,57546.0,53485.93,56628.79,81348.24756,0.0,0.11878113486424671,0.2639046406487084,0.4672004537169512,0.2559910752885099,,
2024-07-06,56628.79,58475.0,56018.0,58230.13,21651.31558,0.14278677233336612,0.11596539259257294,0.140056922653795,0.5910765733100753,0.008545504047730496,,
2024-07-07,58230.13,58449.46,55724.37,55857.81,19118.93918,0.05964334488711659,0.09828291501775224,0.16076864124203877,0.3477022617251043,0.1331950858931317,,
2024-07-08,55857.81,58236.73,54260.16,56714.62,48090.2049,0.1270643261402815,0.09360047075863753,0.25745371557832764,0.5454764272974932,0.46301965368917863,,
2024-07-09,56714.61,58296.0,56289.45,58050.0,27732.20788,0.22462687987923347,0.10277963124435832,0.10525669273819034,0.5747879632714654,0.07128928523409958,,
2024-07-10,58050.0,59470.0,57157.79,57725.85,24951.73799,0.21085661793924781,0.11015088297405101,0.12887094132516708,0.47314630166787497,0.13656962861701016,,
2024-07-11,57725.85,59650.0,57050.0,57339.89,29761.05735,0.1940647724977047,0.11555374416523714,0.15110461469049496,0.46936063147992063,0.1957755847202408,,
2024-07-12,57339.89,58526.68,56542.47,57889.1,23652.4569,0.2370813962857541,0.12643258779308547,0.10353078056965943,0.5266368843462749,0.11535425949299076,,
2024-07-13,57889.09,59850.0,57756.63,59204.02,15357.74519,0.333443557337868,0.14727459211490376,0.1119641096796329,0.5735348519295217,0.08596680548756003,,
2024-07-14,59204.01,61420.69,59194.01,60797.91,21178.33907,0.4348327610592364,0.17779692877542763,0.12226318538181787,0.5906208964584596,0.23341111482158533,,
2024-07-15,60797.91,64900.0,60632.3,64724.14,38690.9782,0.6202299056826359,0.23321280660863775,0.2799454259464705,0.7334688522823033,0.32391795726549805,,
2024-07-16,64724.06,65388.97,62373.24,65043.99,42530.52915,0.6325804976206608,0.28019841507045334,0.18322249588222445,0.5125941977147559,0.1768808970733772,,
2024-07-17,65044.0,66128.63,63854.0,64087.99,29567.52954,0.5719190107314666,0.31038479246461465,0.12596763876055778,0.43444684260039557,0.09524123511649743,2.0,Bullish
2024-07-18,64087.99,65133.3,63238.48,63987.92,22568.7225,0.565525305803068,0.3335452252448118,0.09662481419790696,0.48687050447837227,0.10899914616356153,2.0,Bullish
2024-07-19,63987.92,67386.0,63300.67,66660.0,35634.72739,0.6755413995123631,0.37192373033853504,0.26585614205323327,0.6566560668718027,0.27381225307803103,2.0,Bullish
2024-07-20,66660.01,67598.0,66222.46,67139.96,14386.92434,0.6928995326740777,0.40519233738265836,0.05650701335302846,0.5223949248378187,0.036344906404343805,2.0,Bullish
2024-07-21,67139.97,68366.66,65777.0,68165.34,21819.11191,0.7291504857073465,0.43820745634451375,0.15030578157399538,0.5558002028496947,0.2612136113389619,2.0,Bullish
2024-07-22,68165.35,68474.55,66559.97,67532.01,21451.04303,0.6828651992729051,0.4580904061253504,0.09815140437025112,0.45420937616369,0.1534201913256782,2.0,Bullish
2024-07-23,67532.0,67750.98,65441.08,65936.01,31406.15316,0.5744761771456605,0.4601701034331668,0.12869247860765076,0.39525005879701264,0.2506036279354039,2.0,Bullish
2024-07-24,65936.0,67102.01,65111.0,65376.0,23082.56277,0.5389667485382242,0.4561206847505975,0.10405612536580987,0.4587012229778725,0.10327574648921059,2.0,Bullish
2024-07-25,65376.01,66175.49,63456.7,65799.95,35126.42934,0.5596896229083712,0.45476450569931476,0.16028192473972352,0.5189644866040799,0.2622603321453316,2.0,Bullish
2024-07-26,65799.95,68200.0,65722.63,67907.99,24244.36023,0.6530189870816616,0.46828333669447153,0.1416306393446169,0.622110371793113,0.09423003165379573,2.0,Bullish
2024-07-27,67908.0,69399.99,66650.0,67896.5,31710.21921,0.6521925682166239,0.4772563351289421,0.16269233027500324,0.4922951414068163,0.21905277304746354,2.0,Bullish
2024-07-28,67896.49,68318.43,67066.66,68249.88,10868.69394,0.6675173816212743,0.48532778956686984,0.04694496549720749,0.5146435186092544,0.024022503367978343,2.0,Bullish
2024-07-29,68249.88,70079.99,66428.0,66784.69,36467.29633,0.5590385918630606,0.47883337082290167,0.23237777235264917,0.40326115183348654,0.6327416353488775,2.0,Bullish
2024-07-30,66784.68,67000.0,65302.67,66188.0,23132.25441,0.5181273842828298,0.4675759657151043,0.08136741069911078,0.45645468710189546,0.08293990678454757,2.0,Bullish
2024-07-31,66188.0,66849.24,64530.0,64628.0,22625.43905,0.419695083972336,0.44542239089403995,0.1294140551364822,0.3974543343198164,0.15240171661800844,2.0,Bullish
2024-08-01,64628.01,65659.78,62302.0,65354.02,35542.26854,0.4624121739214697,0.4322907941564743,0.20964811169448438,0.537465334261019,0.2721867445860434,0.0,Bullish
2024-08-02,65354.02,65596.14,61230.01,61498.33,38820.42937,0.26776039605585356,0.391691337901306,0.28754979187075286,0.2568504644964039,0.1754657238111601,0.0,Bullish
2024-08-03,61498.34,62198.22,59850.0,60697.99,28034.71567,0.23570042916249867,0.3531647933885606,0.1316529510471362,0.4439805332889088,0.10068822631574924,0.0,Bullish
2024-08-04,60697.99,61117.63,57122.77,58161.0,31616.52003,0.14620978844354116,0.30355399951713025,0.2588667385667979,0.3376167365697823,0.18264513867871687,0.0,Bullish
2024-08-05,58161.0,58305.59,49000.0,54018.81,162065.59186,0.03789968458577825,0.23367210260931853,0.6691556163994102,0.23930323089587036,0.9905396224151503,0.0,Bullish
2024-08-06,54018.82,57040.99,53950.0,56022.01,55884.77676,0.15216699652159016,0.19522856948202544,0.18903682667021032,0.6156886355173155,0.024442316513066636,0.0,Bullish
2024-08-07,56022.0,57736.05,54558.62,55134.16,44269.37684,0.12855729626538615,0.15996753271692757,0.19571488610833876,0.4386220430002156,0.11483077474190079,0.0,Bullish
2024-08-08,55133.76,62745.14,54730.0,61685.99,48349.52949,0.4150325651052267,0.18392411853408056,0.5694598528416519,0.8943031818983587,0.17545233503699686,1.0,Bullish
2024-08-09,61686.0,61744.37,59535.0,60837.99,30972.48017,0.3872016200777382,0.19798257543066608,0.12092587384926366,0.44106150657546567,0.0842061451945717,1.0,Bullish
2024-08-10,60837.99,61470.58,60242.0,60923.51,9995.20621,0.3904176686945299,0.21119312611762245,0.045153385229158974,0.49823731454442116,0.01997354430163839,1.0,Bullish
2024-08-11,60923.51,61858.0,58286.73,58712.59,19189.84512,0.3167033441950615,0.20620352943738046,0.22614162059598825,0.3575875095545142,0.3427082934051886,1.0,Bullish
2024-08-12,58712.59,60711.09,57642.21,59346.64,37009.91743,0.34304773892937723,0.20854937243214527,0.18732868351684356,0.5318330703800246,0.3444692872584147,1.0,Bullish
2024-08-13,59346.64,61578.1,58392.88,60587.15,27858.95851,0.3939901015380147,0.22120684986716227,0.19631671492628217,0.5689768584755892,0.10686715180823786,1.0,Bullish
2024-08-14,60587.16,61800.0,58433.18,58683.39,28422.76326,0.32707185319500875,0.21799518356469916,0.2103465112470143,0.37639949140583623,0.16091815837535986,1.0,Bullish
2024-08-15,58683.39,59849.38,56078.54,57541.06,37686.17622,0.2895264482910981,0.20815146221353667,0.24155971779713659,0.42303532230562657,0.22268450460908273,1.0,Bullish
2024-08-16,57541.05,59817.76,57098.62,58874.6,27610.84344,0.3485548180455551,0.21196753289225453,0.16030896454540705,0.5746752689963344,0.1028074280387257,1.0,Bullish
2024-08-17,58874.59,59700.0,58785.05,59491.99,7721.72931,0.3753725668373443,0.22102059121149176,0.020923401638457836,0.5308133096838679,0.011274786408989629,1.0,Bullish
2024-08-18,59491.99,60284.99,58408.92,58427.35,13634.85717,0.33510773316477216,0.22133966209320222,0.0951762531791089,0.4277935930854711,0.31156476563906865,2.0,Bullish
2024-08-19,58427.35,59617.63,57787.3,59438.5,22809.31251,0.3816379817367107,0.23052707582510257,0.09164253685911787,0.5549292720929775,0.2927910306008086,2.0,Bullish
2024-08-20,59438.5,61400.0,58548.23,59013.8,31477.44548,0.36420545551084027,0.2356877648644196,0.1705555057679769,0.4669879270133077,0.23361833145573135,2.0,Bullish
2024-08-21,59013.8,61820.93,58783.47,61156.03,27983.6422,0.46073994178736133,0.2570678419148133,0.18490128153227647,0.6242044029163312,0.13440098568474929,2.0,Bullish
2024-08-22,61156.03,61400.0,59724.87,60375.84,21241.20588,0.42574600337033186,0.2687874780489785,0.07965231445285352,0.44521527056425503,0.10814316089499484,2.0,Bullish
2024-08-23,60375.83,64955.0,60342.14,64037.24,38118.07089,0.5674885776865353,0.30643006049684735,0.3066113097463824,0.7172494512278769,0.31737542428667054,2.0,Bullish
2024-08-24,64037.24,64494.5,63531.0,64157.01,15857.15616,0.5716051451463834,0.33714162457126057,0.024674208969799202,0.5003350204809596,0.03882377719405482,2.0,Bullish
2024-08-25,64157.02,65000.0,63773.27,64220.0,12305.47977,0.5739149416670353,0.3616430591254315,0.04501046054197101,0.4968568096740685,0.11157069886763932,2.0,Bullish
2024-08-26,64219.99,64481.0,62800.0,62834.0,19470.05276,0.5019207594807507,0.3700301554106262,0.08010581062247212,0.40811190541520487,0.2744756644881188,2.0,Bullish
2024-08-27,62834.0,63212.0,58034.01,59415.0,35135.94178,0.35391413495419966,0.35030557512639127,0.35027132513589443,0.2835963683044901,0.31941230666098885,2.0,Bullish
2024-08-28,59415.0,60234.98,57860.0,59034.9,36868.54275,0.33939106460379265,0.3317870658444043,0.13372033733316496,0.4697195382474569,0.16679286633016743,2.0,Bullish
2024-08-29,59034.9,61166.99,58713.09,59359.01,27020.90743,0.3553539344703456,0.3197557695447147,0.1398174272320205,0.5128502097093466,0.1028573271794829,2.0,Bullish
2024-08-30,59359.0,59944.07,57701.1,59123.99,28519.32195,0.34523871534211803,0.3087112415149372,0.1235216951949497,0.47860584932285405,0.1680340505165055,2.0,Bullish
2024-08-31,59123.99,59462.38,58744.0,58973.99,8798.409,0.3384420109112123,0.2992093332186112,0.005737074200317216,0.48381244732767553,0.017103118723626992,0.0,Bullish
2024-09-01,58974.0,59076.59,57201.0,57301.86,20705.15741,0.26558124800074034,0.27950097129771173,0.09513917001702742,0.39058610822570206,0.43027857530234814,0.0,Bullish
2024-09-02,57301.77,59425.69,57128.0,59132.13,22895.01461,0.368954965890696,0.2785357483944273,0.12774917567221006,0.6051033357505435,0.17819987147398225,0.0,Bullish
2024-09-03,59132.12,59809.65,57415.0,57487.73,22828.18447,0.2985508585700898,0.26596120017125713,0.1352399744126186,0.3922857093859631,0.15623900594331439,0.0,Bullish
2024-09-04,57487.74,58519.0,55606.0,57970.9,35560.82146,0.3255584003023354,0.2605411754750827,0.17528592663096415,0.5225915273504106,0.26953182804756054,0.0,Bullish
2024-09-05,57970.9,58327.07,55643.65,56180.0,27806.91413,0.2522707108518787,0.24357238049903068,0.15754935923386204,0.38331242772867113,0.11276955426460693,0.0,Bullish
2024-09-06,56180.0,57008.0,52550.0,53962.97,54447.76826,0.1748853542536779,0.214522746992864,0.2946473545799253,0.35721329106481386,0.3504192398671595,1.0,Bullish
2024-09-07,53962.97,54850.0,53745.54,54160.86,16694.04774,0.18710065564357392,0.19462136212506312,0.03556429756765388,0.5051196274229266,0.016719136799133838,1.0,Bullish
2024-09-08,54160.86,55318.0,53629.01,54869.95,16274.14779,0.2317594825795476,0.18598426385288871,0.0807230907579491,0.5364290369049247,0.15174638175944472,1.0,Bullish
2024-09-09,54869.95,58088.0,54591.96,57042.0,32384.51737,0.35583406974222687,0.1973462837799826,0.22032960750563235,0.6260307851361149,0.3568591080091096,1.0,Bullish
2024-09-10,57042.01,58044.36,56386.4,57635.99,23626.78126,0.38684456618579666,0.21230088393591548,0.07832581884257296,0.5293789075514959,0.1021847710377028,1.0,Bullish
2024-09-11,57635.99,57981.71,55545.19,57338.0,33026.56757,0.37249422757897943,0.22314699261091453,0.13847470773832893,0.4747485202751699,0.23721880612734986,1.0,Bullish
2024-09-12,57338.0,58588.0,57324.0,58132.32,31074.40631,0.416528425678522,0.23891996945772398,0.047889813564402986,0.541649109225251,0.1448850753491936,1.0,Bullish
2024-09-13,58132.31,60625.0,57632.62,60498.0,29825.23333,0.5322390418855915,0.2702693194410335,0.18141855456014744,0.6378906326558609,0.14870598017314288,1.0,Bullish
2024-09-14,60497.99,60610.45,59400.0,59993.03,12137.90901,0.503656048720981,0.29173275871882814,0.04375272329471547,0.46207225172961197,0.036998487678040176,1.0,Bullish
2024-09-15,59993.02,60395.8,58691.05,59132.0,13757.92361,0.45549551019266754,0.30251066307765173,0.08194065457961634,0.4402646845540247,0.18379774619210923,1.0,Bullish
2024-09-16,59132.0,59210.7,57493.3,58213.99,26477.5642,0.40617047591916766,0.30436251522988744,0.08291795041363166,0.4367742243694017,0.34364326741131557,2.0,Bullish
2024-09-17,58213.99,61320.0,57610.01,60313.99,33116.25878,0.5120404990626558,0.3220478766591888,0.236858654437464,0.6216179468083017,0.20749208955545756,2.0,Bullish
2024-09-18,60313.99,61786.24,59174.8,61759.99,36087.02469,0.5749630674165074,0.34698573488041135,0.1519884300534306,0.581562481625933,0.17495539779423439,2.0,Bullish
2024-09-19,61759.98,63850.0,61555.0,62947.99,34332.52608,0.6223834820786396,0.37536835784191624,0.12754135545137968,0.5657613968210409,0.1470047791375946,2.0,Bullish
2024-09-20,62948.0,64133.32,62350.0,63201.05,25466.37794,0.6323457569639084,0.3990484232624653,0.08801070467278775,0.5084980058013052,0.10464718670880029,2.0,Bullish
2024-09-21,63201.05,63559.9,62758.0,63348.96,8375.34608,0.6384575151865961,0.4179782483854183,0.012189544402451666,0.5020585079277968,0.021219486674637245,2.0,Bullish
2024-09-22,63348.97,64000.0,62357.93,63578.76,14242.19892,0.6484200927442854,0.4335906021061916,0.07709821166450893,0.5070734031711187,0.29837265278134983,2.0,Bullish
2024-09-23,63578.76,64745.88,62538.75,63339.99,24078.05287,0.6298627991996328,0.4428785518684869,0.12075281909288417,0.47837556102149964,0.2963767962752598,2.0,Bullish
2024-09-24,63339.99,64688.0,62700.0,64262.7,23185.04759,0.6728948855926986,0.45589866693369474,0.10382358303692589,0.5495125972600589,0.14933469761162763,2.0,Bullish
2024-09-25,64262.7,64817.99,62947.08,63152.01,17813.11168,0.5852767737492706,0.4563005342147819,0.0947776091867354,0.4249731738627679,0.11001099128774428,2.0,Bullish
2024-09-26,63152.01,65839.0,62670.0,65173.99,28373.30593,0.6779878494227856,0.4705277268570299,0.19506361307428716,0.6168394645552,0.2766188401954241,2.0,Bullish
2024-09-27,65173.99,66498.0,64819.9,65769.95,22048.80487,0.7022855326550668,0.4846288555717201,0.07988176651823124,0.529500176391039,0.11178815812056625,2.0,Bullish
2024-09-28,65769.95,66260.0,65422.23,65858.0,9127.23316,0.7059645672309178,0.4946253677802909,0.014960738202146606,0.49839226917272594,0.038410536322874805,2.0,Bullish
2024-09-29,65858.0,66076.12,65432.0,65602.01,8337.74111,0.6834667199108988,0.4986875241680436,0.0,0.4773208895988078,0.1393506100626328,2.0,Bullish
2024-09-30,65602.01,65618.8,62856.3,63327.59,30011.08752,0.5069709334218406,0.4827733635106418,0.16365881018674494,0.35369833212472807,0.6820788308972711,2.0,Bullish
2024-10-01,63327.6,64130.63,60164.0,60805.78,43671.48108,0.35933343695753217,0.44951672481803,0.25668578509689527,0.3385458518707249,0.24880386467534135,2.0,Bullish
2024-10-02,60804.92,62390.31,60000.0,60649.28,31534.70118,0.35116348769612193,0.42095833632952073,0.13490468082213386,0.48346701487564414,0.1006730996381583,0.0,Bullish
2024-10-03,60649.27,61477.19,59828.11,60752.71,26221.43472,0.35805305178380087,0.3983741747086788,0.07763978034407042,0.4993348587891734,0.12278319659665976,0.0,Bullish
2024-10-04,60752.72,62484.85,60459.9,62086.0,21294.65994,0.443899180044373,0.3900387461314617,0.10667821395130374,0.574658732336397,0.11886283409403409,0.0,Bullish
2024-10-05,62086.0,62370.56,61689.26,62058.0,7807.46141,0.44208172170600546,0.382656148092027,0.0028723999295420105,0.49128456774395834,0.02884958283961289,0.0,Bullish
2024-10-06,62058.01,62975.0,61798.97,62819.91,8906.86177,0.49048501211271256,0.38208424538063845,0.041093551547140686,0.539663485094957,0.18528224997278991,0.0,Bullish
2024-10-07,62819.91,64478.19,62128.0,62224.0,25966.1852,0.44808210686637984,0.3765754473171836,0.13180514652484465,0.4565018472061615,0.5438418581877531,0.0,Bullish
2024-10-08,62224.01,63200.0,61860.31,62160.49,19702.22371,0.4434725696111843,0.3712920439439599,0.05373736468508722,0.48910907825882394,0.10808389925945222,0.0,Bullish
2024-10-09,62160.5,62543.75,60301.0,60636.02,20011.15684,0.3395795663031381,0.35518518868975824,0.12350469874566238,0.3996298238049504,0.15999721000837624,0.0,Bullish
2024-10-10,60636.01,61321.68,58946.0,60326.39,23967.92481,0.32018087226482284,0.33997896702625957,0.13377441694453318,0.4740362189600764,0.19678251565072863,0.0,Bullish
2024-10-11,60326.4,63417.56,60087.64,62540.0,23641.35209,0.47767989729598714,0.3447539440157896,0.20749574316201957,0.6285755933598569,0.1540756252401167,1.0,Bullish
2024-10-12,62539.99,63480.0,62487.23,63206.22,10911.30116,0.5179456070907611,0.35341471611398617,0.026935509290877332,0.5338039952570408,0.048024459123617316,1.0,Bullish
2024-10-13,63206.23,63285.72,62050.0,62870.02,11909.21995,0.49288706704256835,0.3574323578318514,0.04570499726511723,0.4724076641906585,0.1753090473402508,1.0,Bullish
2024-10-14,62870.02,66500.0,62457.81,66083.99,37669.95222,0.6605580756573284,0.38464313038715275,0.2625232928611827,0.689845143366717,0.5939112938415418,1.0,Bullish
2024-10-15,66084.0,67950.0,64800.01,67074.14,43683.95423,0.7010240324574106,0.41287955167752133,0.19359496534269494,0.5536424749622716,0.18908827945333948,1.0,Bullish
2024-10-16,67074.14,68424.0,66750.49,67620.01,29938.25544,0.7225497668904302,0.4382343228066661,0.07952715878082918,0.5264323197381567,0.0932469446952233,2.0,Bullish
2024-10-17,67620.0,67939.4,66666.0,67421.78,25328.22861,0.7058066494284514,0.4554092103888585,0.048616025488493295,0.48085912235658396,0.12571413775891452,2.0,Bullish
2024-10-18,67421.78,69000.0,67192.36,68428.0,28725.635,0.7473567284505842,0.47509796632515844,0.08988958488490344,0.5546273249318933,0.1839326887165642,2.0,Bullish
2024-10-19,68427.99,68693.26,68010.0,68378.0,8193.66737,0.7427468768255192,0.4885357505297099,0.00302382284137364,0.4899377486623674,0.012401480379895968,2.0,Bullish
2024-10-20,68377.99,69400.0,68100.0,69031.99,12442.47378,0.770288093953952,0.5022524955150688,0.050671050720495284,0.5330549458087527,0.2616085173315956,2.0,Bullish
2024-10-21,69032.0,69519.52,66840.67,67377.5,31374.42184,0.6212776802538547,0.4985550482604677,0.15719629662821427,0.3916665033416301,0.4642806465650802,2.0,Bullish
2024-10-22,67377.5,67836.01,66571.42,67426.0,24598.96268,0.6238230299894258,0.4941486893966247,0.04793539495112756,0.4959699547262997,0.11319216687890613,2.0,Bullish
2024-10-23,67426.01,67472.83,65260.0,66668.65,25530.2407,0.5592533149337289,0.4831364124932463,0.12119318164259911,0.44661353703231854,0.1644786437546621,2.0,Bullish
2024-10-24,66668.65,68850.0,66510.0,68198.28,22589.83877,0.6434354074230033,0.4843877233229922,0.13101790189649504,0.5866845589244066,0.13355647397156162,2.0,Bullish
2024-10-25,68198.27,68771.49,65596.29,66698.33,34479.71125,0.5255587013957133,0.47229744833428494,0.1955426039178373,0.4011328224526191,0.263182516834203,2.0,Bullish
2024-10-26,66698.32,67454.55,66439.9,67092.76,11842.9077,0.5482396702845467,0.4642336202310663,0.028625883429081025,0.5171577033886668,0.024168830536715008,0.0,Bullish
2024-10-27,67092.76,68332.05,66913.73,68021.7,8653.19592,0.5999136699293552,0.46346283938639354,0.05981205017351918,0.5498941653763987,0.10240593709120482,0.0,Bullish
2024-10-28,68021.69,70270.0,67618.0,69962.21,29046.75459,0.6924855966146453,0.4760728971945818,0.15512195724929495,0.6118502930051152,0.6330459177921137,0.0,Bullish
2024-10-29,69962.21,73620.12,69760.0,72736.42,50128.60594,0.7930783541085868,0.5053343710417018,0.24845718594424537,0.6629112116104493,0.3034847569589286,0.0,Bullish
2024-10-30,72736.41,72961.0,71436.0,72344.74,26885.99056,0.7616058449925915,0.5233408721471138,0.06805378294607214,0.4690109117456832,0.06313998553271884,1.0,Bullish
2024-10-31,72344.75,72700.0,69685.76,70292.01,29352.10297,0.611094277217022,0.5197491305802595,0.18310738356659745,0.36727554240244553,0.17536308971147627,1.0,Bullish
2024-11-01,70292.01,71632.95,68820.14,69496.01,38301.86755,0.5592018958157375,0.5087907423968743,0.16754558911238376,0.44424695725457125,0.21844019959986422,1.0,Bullish
2024-11-02,69496.0,69914.37,69000.14,69374.74,10521.67243,0.5511929207616124,0.49729371586269455,0.020867776895335907,0.4855726829077084,0.010272746682340211,1.0,Bullish
2024-11-03,69374.74,69391.0,67478.73,68775.99,24995.70243,0.5107611494007526,0.48189091908674825,0.09797294165273539,0.45632790604237283,0.4347957944772877,0.0,Bullish
2024-11-04,68775.99,69500.0,66835.0,67850.01,29800.39187,0.450555087170157,0.46112626927759937,0.15612629288899493,0.43628608666679647,0.19566965404633962,0.0,Bullish
2024-11-05,67850.01,70577.91,67476.63,69372.01,33355.06888,0.5350677481067801,0.45492989674383577,0.18983179695732677,0.5862172451639454,0.18093158057137546,0.0,Bullish
2024-11-06,69372.01,76400.0,69298.0,75571.99,104126.994787,0.762372799082099,0.4956328549583517,0.4989137723773708,0.8727289653685593,0.5855625745039511,0.0,Bullish
2024-11-07,75571.99,76849.99,74416.0,75857.89,44869.422345,0.7699850447581364,0.5278436855752398,0.1382792485715264,0.5105099660937218,0.04183645787381411,2.0,Bullish
2024-11-08,75857.89,77199.99,75555.0,76509.78,36521.099583,0.7877183066823032,0.5558048060016427,0.07732380090050352,0.5329257148736841,0.11923320656574846,2.0,Bullish
2024-11-09,76509.78,76900.0,75714.66,76677.46,16942.07915,0.7924041838876779,0.5764520060573969,0.041812810378341045,0.5032693589165672,0.048502101688522925,2.0,Bullish
2024-11-10,76677.46,81500.0,76492.0,80370.01,61830.100435,0.8813376056249722,0.6178187924280434,0.3371384777980021,0.7191566793406883,0.6921966348410198,2.0,Bullish
2024-11-11,80370.01,89530.54,80216.01,88647.99,82323.665776,1.0,0.7096616276428628,0.6698462902931733,0.9999999999999998,0.22380280021590193,2.0,Bullish
2024-11-12,88648.0,89940.0,85072.0,87952.01,97299.887911,0.9610498208264941,0.7720668794830186,0.32632255552430983,0.45037225858926316,0.19358802819115212,2.0,Bullish
2024-11-13,87952.0,93265.64,86127.99,90375.2,86763.854127,0.9889763095280588,0.8343111210178202,0.5016679697277784,0.6414129412225853,0.13494852451523098,2.0,Bullish
2024-11-14,90375.21,91790.0,86668.21,87325.59,56729.51086,0.831356013229664,0.8542878395824881,0.34592950490888336,0.30621974403700225,0.08688203427977738,2.0,Bullish
2024-11-15,87325.59,91850.0,87073.38,91032.07,47927.95068,0.8863709784332068,0.8920685572079221,0.31926284854309517,0.7200098484996964,0.12547871272722455,2.0,Bullish
2024-11-16,91032.08,91779.66,90056.17,90586.92,22717.87689,0.8652120363284896,0.9119376556588384,0.08338844303253813,0.4657348156713635,0.050543391300133245,2.0,Bullish
2024-11-17,90587.98,91449.99,88722.0,89855.99,23867.55609,0.829453687576428,0.9153834974820954,0.1609926853462802,0.448167370597574,0.16705462976150648,2.0,Bullish
